timestamp,SP,P,BU,CU,V,FG,CF,SC,AU,AG,MA,PG,RM,RU,TA,EB,SR,FU,I,SN,OI,ZN,Y,SA,M,RB,EG,PP,AL,NI,HC
2022-01-21,1.0023537356122039,1.059385278998476,1.0702524403062883,0.9870908553802095,1.0269144662485639,1.1133685379368436,1.0220436769860173,1.0180286568619912,0.9948069135615987,1.0390836017438783,1.0515422883199537,1.0347663009978523,0.9964773884773163,0.9904593351344912,1.0134946898472976,1.0302224075459114,0.990495348137673,1.0758448053907452,0.9682091543848789,1.0954561205012912,0.9925466945964396,1.002310175108594,1.036017499746127,1.0886102649205187,1.0003017955550402,0.9919122220639724,1.0208177758573085,1.0111147603092852,1.0002900120988456,1.091042076165389,0.9875598753553209
2022-01-24,1.0267645855685934,1.0754561034039123,1.072934763466921,0.9717421563816999,1.0325434933717539,1.109191239928411,1.0165089037492454,1.0180286568619912,0.9885539339791107,1.0163732773738914,1.0574149911299393,1.0347663009978523,1.020530534963587,0.9938127482356791,1.0134946898472976,1.044045528866498,0.990495348137673,1.0682233207283742,0.9720487955203936,1.0859840354908172,1.0020327581033408,0.9934968874486538,1.0486036511974999,1.1024378005000628,1.0101316402142029,0.982987374040583,1.018473723964401,1.0089475142701225,1.0002900120988456,1.0899475007893238,0.9786705994464981
2022-01-25,1.0259236187303478,1.0501140092531185,1.0466134438820665,0.9741396035713078,1.0325434933717539,1.0960384507597742,1.0165773223916528,1.0180286568619912,0.9885539339791107,1.0163732773738914,1.0258634077185762,1.02926836239941,1.009728038700153,1.0047088034840785,1.0134946898472976,1.0339599146763454,0.993641875316875,1.0533690040854438,0.9457655241901921,1.0547034367374657,0.9771630700168319,0.9934968874486538,1.020776852187822,1.0813280604916164,0.9967127186618248,0.982987374040583,0.9855355871365913,1.0089475142701225,1.0002900120988456,1.0899475007893238,0.9786705994464981
2022-01-26,1.0345336510056025,1.057052784026784,1.0466134438820665,0.9784142508519243,1.0325434933717539,1.0960384507597742,1.0204762303701216,1.0180286568619912,0.9885539339791107,1.0163732773738914,1.0523933476085103,1.0314368704121895,1.0169691109777652,0.996139285908512,1.0134946898472976,0.9815753150364802,0.9955388531486572,1.0533690040854438,0.973199089357434,1.0547034367374657,0.9771630700168319,0.9943920918567635,1.020776852187822,1.108282780052015,1.0048744708155488,0.982987374040583,0.9855355871365913,1.0089475142701225,1.0002900120988456,1.0899475007893238,0.9786705994464981
2022-01-27,1.035528255819748,1.0575921378696373,1.0466134438820665,0.9784142508519243,1.0266007144536542,1.0705830132893066,1.0168379596451036,1.0182442816900639,0.9951436194843554,1.0222340321855703,1.0616414495223685,1.0172812608851391,1.060248399153909,1.0002983812999815,1.0192045233398368,1.0257738898919908,1.0004767101573515,1.058262161554158,0.9895339731490305,1.0547034367374657,0.9771630700168319,0.9907548997989214,1.020776852187822,1.1359884216981182,1.0024867106707633,0.982987374040583,0.9875644537172387,1.0085090211691812,1.0002900120988456,1.0899475007893238,0.9786705994464981
2022-01-28,0.9920104473074701,1.0770813684526068,1.0550338683485865,0.9784142508519243,1.0282477095681621,1.1140391943971122,1.0135198144761062,1.0218695950431096,1.0098988305971532,1.059830159634072,1.078038243378119,0.9660603605638397,1.0633313222960616,1.0159515549661962,1.03098477898057,1.048870739629554,1.001209673313344,1.0706014487609006,1.0133410602699542,1.0489642204144707,0.9852325199263571,0.9706936766580396,1.014827143475315,1.1708941685376533,1.0099398937745043,0.9969888848354991,0.9964792218898304,1.010994719776978,0.9998629630498674,1.0899475007893238,0.9923056128880775
2022-02-07,0.9740400128188594,1.103218259487271,1.096992923157258,0.9784142508519243,1.0748381321452791,1.1544479125641502,1.0091323169006439,1.021258908693792,1.005215876470465,1.0560359251644402,1.096095678866344,0.9733583815089901,1.1437100321524116,0.9879237750891207,1.0750027653002485,1.0512389605611112,1.0087825686658198,1.094219088234176,1.045788483982669,1.0726614657891025,0.9979000433789466,0.9624175257996761,1.0524523795559653,1.1974772603696882,1.093325721437722,1.0157928206548994,0.9956546336765245,1.0442253336657805,1.03373959341827,1.0726662963761,1.0122676944544
2022-02-08,0.9848481055364804,1.103158040855312,1.0793109620834305,0.9784142508519243,1.077700521960589,1.1531341927548266,1.0068012001503557,1.0101355234443774,1.000664412067506,1.046671448600828,1.106725014757101,0.975216468745219,1.1472778535882338,0.9879237750891207,1.0761631820615252,1.0508593155881398,0.9985384267623725,1.082036494512802,1.0729813858539388,1.0765078841185853,0.9934923536355489,0.9705950285745492,1.0559550085795528,1.1994247271514584,1.1225955252587978,1.0254149239636874,0.9979155134204357,1.0383015948293415,1.027333798853962,1.0923801730920677,1.0222336910002705
2022-02-09,0.9807573870415355,1.0711324139872727,1.0675330966717018,0.9784142508519243,1.0657860163598658,1.123109030510855,0.9966836604050139,0.9904837158494116,1.0038141531538949,1.046671448600828,1.073766572103319,0.9665634626203605,1.1336441005020734,0.9879237750891207,1.055625151554208,1.0244876874990958,0.9985384267623725,1.0564351478226415,1.007713333418448,1.0610631369654528,0.9594980115706496,0.9651132862711986,1.022176382354315,1.1920333695467071,1.1179404477875599,1.0291950413710276,0.9547662117889818,1.0152023836274988,1.055430367180073,1.0596153757389541,1.0303993977813255
2022-02-10,0.9905365522228237,1.0711324139872727,1.0675330966717018,0.9788809368747191,1.0678574917765373,1.1584416779354654,0.9945435027128995,0.9904837158494116,1.0045977957922883,1.046671448600828,1.0419555317785705,0.9667323417644734,1.1447407836426757,0.9915522010652417,1.0523720077411818,1.0244876874990958,0.9985384267623725,1.0564351478226415,1.007713333418448,1.074874759542394,0.9614631252268716,0.9803856901244244,1.0380427073063587,1.2142466159894414,1.1311673859937583,1.0236341669469045,0.9547662117889818,1.0087077368070663,1.0791800063707746,1.084910619014653,1.0182111326722068
2022-02-11,1.002279916448347,1.0711324139872727,1.0675330966717018,0.9993596389731066,1.0928847856690704,1.1830764415283617,0.9945435027128995,0.9904837158494116,1.0023121460174411,1.046671448600828,1.0419555317785705,0.9504251493666763,1.1720574231743017,1.001033235217995,1.0523720077411818,1.0244876874990958,0.9985384267623725,1.0564351478226415,1.007713333418448,1.0985413381780447,0.9593096508157842,0.996097532553177,1.0422644556660225,1.254452563950873,1.162642225648197,1.048775649795981,0.9486727871314344,1.0011316661405563,1.0524371195920639,1.098491929560761,1.0437120782363314
2022-02-14,1.002279916448347,1.0711324139872727,1.0675330966717018,0.9680666749374887,1.0863212870672672,1.166855452243663,0.9945435027128995,0.9608996272239319,0.9887886695993616,1.0288610494633852,1.0419555317785705,0.9504251493666763,1.1493793470147127,1.001033235217995,1.0523720077411818,1.0244876874990958,0.9985384267623725,1.0564351478226415,1.0087376362152591,1.0736976883191836,0.9670414875202874,0.9774670781602643,1.0336890921943465,1.186330607273252,1.1319385696581115,1.026238792833973,0.9796412999931694,1.0011316661405563,1.0524371195920639,1.0533436936123632,1.0195812154125015
2022-02-15,1.002279916448347,1.0751085976212051,1.0675330966717018,0.9680666749374887,1.0863212870672672,1.13579568489536,0.9945435027128995,0.9753393264147917,1.0061377151727664,1.054550378518394,1.0419555317785705,0.9504251493666763,1.1419553525336221,1.0005863755746807,1.0523720077411818,1.0244876874990958,0.9985384267623725,1.0564351478226415,1.0359896334003211,1.0736976883191836,0.9733554701163024,0.9774670781602643,1.0364740736530293,1.1632352216988218,1.1319385696581115,1.026238792833973,0.9821017802688987,1.0011316661405563,1.0524371195920639,1.0475884562053175,1.0195812154125015
2022-02-16,1.002279916448347,1.059554297796366,1.0675330966717018,0.9680666749374887,1.0863212870672672,1.13579568489536,0.9933626995101099,0.9507721520269242,0.9918679603972527,1.0251509671748957,1.0419555317785705,0.9504251493666763,1.1419553525336221,1.0010564522311511,1.0523720077411818,1.0244876874990958,0.9985384267623725,1.0564351478226415,1.0758571574661018,1.0736976883191836,0.9818679378211259,0.975756729316803,1.020698491165679,1.1632352216988218,1.1319385696581115,1.026238792833973,0.9821573116787742,1.003007420376525,1.0524371195920639,1.0475884562053175,1.0195812154125015
2022-02-17,1.002279916448347,1.0813211922306596,1.0501793369366064,0.9680666749374887,1.071768675555519,1.1307032464196032,0.9944543455245243,0.9507721520269242,0.9985186974674864,1.0251509671748957,1.0300367787276485,0.9504251493666763,1.1419553525336221,1.0029097691385216,1.0334831256817478,1.0244876874990958,0.9982465875248903,1.0564351478226415,1.0808994845896283,1.0736976883191836,0.9807012013931846,0.9831293236658819,1.0412756819242381,1.1632352216988218,1.1319385696581115,1.0394438218622823,0.9900726772421361,1.0021208047827206,1.0524371195920639,1.0475884562053175,1.0307235738328344
2022-02-18,1.0082097573256503,1.0984010213888153,1.0753332129086732,0.966430648861139,1.08710132816619,1.161312591937794,1.0000858472933858,0.9507721520269242,1.014569573650196,1.0251509671748957,1.0174704027552022,0.9504251493666763,1.1419553525336221,1.014276846727909,1.0599730048427314,1.0244876874990958,1.0042698844105338,1.0564351478226415,1.13760242744505,1.0739319546845651,0.9780643352118956,0.9721148035064228,1.0447473526655189,1.1632352216988218,1.1319385696581115,1.0520078777619126,1.009881460105868,1.0090165738085868,1.0532399376375472,1.0346375057059034,1.0406108720302878
2022-02-21,1.028515318946122,1.102213862168573,1.0821284863531169,0.9705263775065248,1.0818260651336755,1.1537037607565974,0.9921439507615055,0.9507721520269242,1.013414619187543,1.0251509671748957,1.0174704027552022,0.9504251493666763,1.1419553525336221,1.003591961072437,1.051331101056037,1.0244876874990958,1.0003208478647077,1.0564351478226415,1.1066598888734673,1.0789540132233235,0.9780643352118956,0.9673927319571931,1.048867230498286,1.1707354848739748,1.1318081925340273,1.0329131650120353,1.0068399244684725,1.0125229593305072,1.043501756268944,1.0497242493817414,1.0205963110111336
2022-02-22,1.0303781292949115,1.1189307037286125,1.0133479436578707,0.9643702597007697,1.0674288934243674,1.1540527246992724,0.9962559509010437,0.9519038585360202,1.0038405809832713,1.010356473371413,1.0174704027552022,0.9650994006051336,1.1344441500194842,1.0013681959089182,1.0186652687740274,1.0244876874990958,1.0044595380014427,1.0716217565684982,1.0617973466679225,1.0769293686395824,0.9698795425641384,0.9715534077523937,1.0629919213454475,1.1707354848739748,1.1490735323380439,1.0329131650120353,0.9997893546645389,1.0013222523755547,1.0460472231704279,1.0490760030757973,1.0205963110111336
2022-02-23,1.0310513904772869,1.1366794205908304,1.0133479436578707,0.9641002228659596,1.0833549884652938,1.1716385877438855,0.9910253632225108,0.9616953631751007,1.004221922290195,1.0219540630065957,1.0174704027552022,0.9997381101495418,1.136205338042163,1.0159226322136705,1.0186652687740274,1.0213365833611512,0.9940420940975062,1.0893163990125647,1.0968054674457983,1.0718879667524595,0.9769796402420291,0.9561299135273452,1.0498582387396467,1.1714161460901875,1.1467318610479205,1.032026389745943,1.015097423238978,1.0032551455912107,1.0553242463930517,1.0435660272621057,1.0205963110111336
2022-02-24,1.0523483872899877,1.186144661504588,1.0133479436578707,0.9711877593004741,1.0833549884652938,1.1930713025670372,0.9910253632225108,0.9795568227195942,1.0086183866781928,1.0306839945287927,1.0106437121499503,1.0071808982864023,1.160206549768008,1.0181060389074326,1.024557605486439,1.0367948402317484,0.9906123907381393,1.0891065259897958,1.0968054674457983,1.0718879667524595,0.9979153172430839,0.9568630999130179,1.0875970647956008,1.1578097703631431,1.1678184157864921,1.0099541851745135,1.015097423238978,1.0032551455912107,1.0455428179726056,1.0208557545048134,1.026113233108622
2022-02-25,1.0492098312969511,1.1990879519370854,1.0133479436578707,0.9670292617825498,1.0962347770023346,1.2147718232241362,0.9810452726462823,1.024604022554298,1.0224107251419416,1.0440443091213654,1.0140186279840422,1.0657897146517983,1.1875246735559313,1.0160280631134875,1.0598209498695066,1.043978523619101,0.9915577318276113,1.1238023874841958,1.0968054674457983,1.0718879667524595,1.0449933534155582,0.957821092964267,1.0911881322800085,1.0992330835875421,1.177811812010327,1.0401431748925616,1.0195829199092403,1.0032551455912107,1.0455428179726056,1.011918779117131,1.046088372982059
2022-02-28,1.053478767648065,1.1595490498442236,1.0133479436578707,0.9692357200482558,1.0915418995938313,1.21930246015937,0.9952447066497087,1.0137262020067879,1.000695509103588,1.012526750496675,0.9883658329114949,1.0520512003002105,1.1403794053855736,1.0278739106097936,1.0288243836676327,1.035091750728002,0.982907230813184,1.0732137409060158,1.0968054674457983,1.0718879667524595,0.990440755008278,0.9552743929981112,1.0627324378660457,1.153716618158318,1.1486529475881075,1.0351884765054051,1.0617623189565553,0.9930559776434539,1.0455428179726056,1.011918779117131,1.0422519646954875
2022-03-01,1.053171893745154,1.2104040689565552,1.0133479436578707,0.9692357200482558,1.0838784055790054,1.2467145740448347,1.0024037819142257,1.0137262020067879,1.000695509103588,1.012526750496675,1.0213817097544464,1.0548171637786725,1.1403794053855736,1.046237109958201,1.0357878600922048,1.0234683219629288,0.982907230813184,1.1108282545004067,1.0968054674457983,1.0713152523995555,1.0119151246004539,0.9585957512728487,1.1080672090690107,1.180200925529444,1.1486529475881075,1.001144221366589,1.0712359963525233,1.0044060830241404,1.0455428179726056,1.011918779117131,1.0545491112427712
2022-03-02,1.0576409663701272,1.308411929983241,1.008151979182742,0.9692357200482558,1.0838784055790054,1.2092864785089084,0.9781887593120961,1.0125704242234128,1.000695509103588,1.012526750496675,1.0441707751420204,1.0797695664104268,1.1403794053855736,1.025131558185561,1.0741575896845816,1.0078920182394162,0.9870608578230368,1.0886004531052171,1.1093313561902711,1.0755814015698235,1.0119151246004539,0.9681621447740364,1.1759631581163783,1.1480417133662422,1.1486529475881075,1.004521727187085,1.0034969191242644,1.0278577254678822,1.0455428179726056,1.018812836053744,1.074509523891485
2022-03-03,1.0796347752464963,1.2975955660168377,1.0031075477379632,0.9686584724175488,1.0627580091362632,1.2092864785089084,0.9781887593120961,1.0463613809193784,1.000695509103588,1.012526750496675,1.0630576113829309,1.128073451291493,1.1403794053855736,1.0164047222489712,1.1098910159025528,1.0364924086257679,0.9949480837404585,1.1183052809547243,1.1354773801949671,1.0733523986322424,1.009259065766415,0.9870691601298626,1.1610317786199555,1.0998650595361277,1.1486529475881075,1.0029540914354993,0.967104282889737,1.0404133796820085,1.0448114239077817,1.0176382043977392,1.0804990591534325
2022-03-04,1.0893731824851358,1.3009641594504586,1.008028860552836,0.9774549890637976,1.072880072644019,1.2092864785089084,0.9781887593120961,1.0927080518130712,0.9945387744671653,1.012526750496675,1.101307485360611,1.125510511408928,1.1403794053855736,1.0164047222489712,1.1216892577483613,1.067324273367998,0.9934092526675276,1.169455196819998,1.2078771922266727,1.0788579506153055,1.0084053208454686,0.9843499402767661,1.1601339879487915,1.0998650595361277,1.1486529475881075,1.0090423215614457,0.9973508718793104,1.0561839537998596,1.062761568083689,1.0680096888796486,1.1076532130996037
2022-03-07,1.0981826532383294,1.2619917337846207,1.0641496971477158,1.0004049295001933,1.087495061151842,1.2092864785089084,0.9781887593120961,1.113640841499222,1.007608348538555,1.013202871640313,1.0877053746031906,1.134161842951002,1.1192293890309126,1.0164047222489712,1.1433344247633785,1.0846780667625644,1.0064061219718365,1.2038033360594933,1.219261009799149,1.0926744763483573,1.0077127989204233,0.9907677328408191,1.1365624607322258,1.0998650595361277,1.1296830694003572,1.0260311713835906,1.0142329903987362,1.0547035461592824,1.0607957695322119,1.1206024033388307,1.1108746887974577
2022-03-08,1.117215574789352,1.2388585588075922,1.11823234356347,0.9796042169381651,1.0868778489601048,1.2092864785089084,0.9834041756838457,1.1802485270143277,1.0188929576198267,1.0150122735351803,1.1386805576330623,1.1572054237093268,1.1422324124645138,1.0164047222489712,1.158549589258195,1.1054541097710449,1.0068227183278848,1.2621486241288822,1.25366032349119,1.1058560418135517,0.9966679221973259,1.0189659904367576,1.1335812725686931,1.0998650595361277,1.153251530397064,1.0304369529387085,1.024422215287761,1.087431924184817,1.0285539425111307,1.2854596661966282,1.1001142542434728
2022-03-09,1.1494262653259149,1.2736224667096294,1.208418899003306,0.9842677523352881,1.1089803133282543,1.201721969697648,0.987249415779899,1.2542942343015322,1.0546896143730802,1.0606670653074288,1.1744075673128405,1.1899682493784973,1.2120203205535887,1.0164047222489712,1.2051856288726142,1.1384581738301907,1.0146456852995367,1.3550717619157542,1.220563461123021,1.1947735131175317,1.004997578803556,0.9994538992372785,1.1335812725686931,1.10795217590532,1.1831352936529393,1.0300395726183857,1.0504885295177149,1.1283435951631835,1.0264525155617972,1.455426013821295,1.0823496678284215
2022-03-10,1.1522955772483572,1.2736224667096294,1.1784141542026583,0.9690167940552814,1.0934924089739955,1.1476926627042283,0.990567654491424,1.1778895590429166,1.0188536820985399,1.038451349852494,1.1225901224039248,1.1177989826265444,1.2006775965231564,1.0164047222489712,1.1282887365017285,1.1083520219292218,1.0072641167998762,1.2291820617908389,1.220563461123021,1.097778578613788,1.0148439949561117,0.9994538992372785,1.1335812725686931,1.110866392281672,1.1768041759422303,1.0068621103305588,1.0128901490394877,1.101286874575855,1.0635165980719496,1.455426013821295,1.0823496678284215
2022-03-11,1.1490119109397527,1.2736224667096294,1.1056463376228278,0.9690167940552814,1.112690883775152,1.1476926627042283,0.9875687683502498,1.1778895590429166,1.0188536820985399,1.038451349852494,1.1260832817613706,1.1177989826265444,1.204876520426774,1.0164047222489712,1.1282887365017285,1.082168669929179,1.006822569692096,1.2291820617908389,1.220563461123021,1.097778578613788,1.0148439949561117,0.9994538992372785,1.1335812725686931,1.0956038822487786,1.182307425450981,1.0068621103305588,1.0128901490394877,1.0806724991132513,1.030870026448421,1.285222278296454,1.0823496678284215
2022-03-14,1.0950063107465868,1.2736224667096294,1.1056463376228278,0.9690167940552814,1.0899683576959442,1.1476926627042283,0.9830078660834298,1.1778895590429166,1.0188536820985399,1.038451349852494,1.0823359862326363,1.1177989826265444,1.1855336807744383,1.018389009323167,1.1282887365017285,1.082168669929179,1.006822569692096,1.2291820617908389,1.220563461123021,1.0707017596165003,1.0148439949561117,0.9994538992372785,1.1335812725686931,1.1441732967967875,1.167770434940373,1.0060656305493407,1.0128901490394877,1.0806724991132513,1.030870026448421,1.285222278296454,1.0823496678284215
2022-03-15,1.0950063107465868,1.2736224667096294,1.1056463376228278,0.9682852392249987,1.0899683576959442,1.1476926627042283,0.9872087035339423,1.1739731311927732,1.0205392662093444,1.0338168565201447,1.0823359862326363,1.1008008788131871,1.1855336807744383,1.036696413388487,1.1398415860352402,1.082168669929179,1.006822569692096,1.2291820617908389,1.220563461123021,1.1060642634294524,0.9968493134669423,0.9990549472931518,1.1194582303402958,1.1530665606001642,1.1870788421618381,1.036915834562227,1.0064141066753702,1.0806724991132513,1.030870026448421,1.285222278296454,1.0820008958914438
2022-03-16,1.0950063107465868,1.2736224667096294,1.1056463376228278,0.9701084161709717,1.0899683576959442,1.1476926627042283,0.9875662561368703,1.2157412559926903,1.0349936760782505,1.0352405278838286,1.0823359862326363,1.121475304229511,1.1855336807744383,1.044296078417027,1.163178465025471,1.082168669929179,1.006822569692096,1.2291820617908389,1.220563461123021,1.084545534915305,1.001965568622342,1.0046271949712868,1.118420336281929,1.148533742735484,1.1870788421618381,1.036915834562227,1.0106774756411507,1.0806724991132513,1.030870026448421,1.328240827349158,1.0751524647643333
2022-03-17,1.0983172405991959,1.3116378938998237,1.1056463376228278,0.9701084161709717,1.0899683576959442,1.1476926627042283,0.9820630790635807,1.2218594865144445,1.0417582491600872,1.0191354643403365,1.0853677857037658,1.1197836551801248,1.1855336807744383,1.0573049241803478,1.169150229702186,1.084026853307727,1.006822569692096,1.2399811728705878,1.220563461123021,1.084545534915305,1.019572563268318,1.0046271949712868,1.1306113488881846,1.1738345567313968,1.1870788421618381,1.036915834562227,1.0102900156806387,1.0806724991132513,1.030870026448421,1.3213759863513799,1.0595137323679065
2022-03-18,1.0901173238663269,1.3078547453363152,1.1056463376228278,0.96986296814308,1.0899683576959442,1.1476926627042283,0.9709496375873095,1.162941664575296,1.0243591796865017,1.0191354643403365,1.0508324151667354,1.0617758840757185,1.1855336807744383,1.0458442402983616,1.1057998672301617,1.0572934707019677,1.006822569692096,1.1704402779833627,1.2203899035678727,1.084545534915305,1.0074566850449949,1.0046271949712868,1.1133205182991712,1.1536747723321248,1.1768163051025764,1.0388369046444226,0.9744547719589698,1.0806724991132513,1.0159584936489323,1.3035860363678418,1.0456535785560819
2022-03-21,1.1023272613972348,1.3542866964244498,1.1056463376228278,0.9787079777800188,1.0899683576959442,1.1476926627042283,0.9740513919064764,1.162941664575296,1.0243591796865017,1.0171076754758346,1.0508324151667354,1.0617758840757185,1.1659159284218616,1.0415948459950006,1.1057998672301617,1.0572934707019677,1.006822569692096,1.1704402779833627,1.2375782694709765,1.084545534915305,1.0074566850449949,1.0046271949712868,1.1133205182991712,1.1536747723321248,1.1837124658737126,1.0408468168492018,0.9744547719589698,1.0806724991132513,1.0354591800621389,1.2935643851672478,1.0479849217787691
2022-03-22,1.0621355851378607,1.3273893280484457,1.1056463376228278,0.975847149253356,1.0899683576959442,1.1476926627042283,0.9791170306803736,1.1632690596354924,1.0243591796865017,1.007931420626104,1.0508324151667354,1.0617758840757185,1.2140069971515288,1.0415948459950006,1.0901515849569934,1.0572934707019677,1.006822569692096,1.1359172806255735,1.2154690014723801,1.084545534915305,1.0074566850449949,1.0046271949712868,1.1133205182991712,1.1536747723321248,1.2139783807173348,1.0401100644150487,0.9744547719589698,1.0806724991132513,1.0423070088484596,1.3439954669478782,1.0584573712306704
2022-03-23,1.0547541233377338,1.3273893280484457,1.1056463376228278,0.9712721482508284,1.0899683576959442,1.1476926627042283,0.9664290738163568,1.1667630519884713,1.0243591796865017,0.9964600810101528,1.0515964125438535,1.0617758840757185,1.215199756400104,1.0415948459950006,1.0863420217584498,1.0572934707019677,1.006822569692096,1.1436255589888633,1.1931257713398002,1.084545534915305,1.0074566850449949,0.9987925487177258,1.1133205182991712,1.1536747723321248,1.2201147496158966,1.0309602637544637,0.9744547719589698,1.0806724991132513,1.0343831510406738,1.3398661435867782,1.0471174038142268
